Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,modularity_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
n875,bababooie42,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""fromtherooftop1"";s:4:""name"";s:4:""Mick"";s:2:""id"";i:802769345981992960;s:6:""id_str"";s:18:""802769345981992960"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""Bababooie42"";s:4:""name"";s:53:""Kyle Jacob ""Tenacious Sewer Rat"" de Boer 🦓🐀💧"";s:2:""id"";i:1118336716425719811;s:6:""id_str"";s:19:""1118336716425719811"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:45;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""AlboMP"";s:4:""name"";s:16:""Anthony Albanese"";s:2:""id"";i:254515782;s:6:""id_str"";s:9:""254515782"";s:7:""indices"";a:2:{i:0;i:46;i:1;i:53;}}}",1118336716425719811,104978,2923,2116,2019-04-16 22:13:45,"24, Alien, Pansexual, Australian. #Auspol, Anti-fascist, Gamer, Furry, Animal whisperer | DM's open to friends | Disabled, hEDS (Ehlers-Danlos Syndrome)","Caboolture, Qld, Australia 🐻",,2,3,5,7,2,3,5,1,1,1,0,0.000044,0.000893
n878,noisynanawarat1,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""book_bitchy"";s:4:""name"";s:22:""on new medication 🗡"";s:2:""id"";i:756353959053230080;s:6:""id_str"";s:18:""756353959053230080"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""deniseshrivell"";s:4:""name"";s:54:""📣💧Denise Shrivell -North Sydney #independentsday"";s:2:""id"";i:16094885;s:6:""id_str"";s:8:""16094885"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SueArmstrong93"";s:4:""name"";s:13:""Sue Armstrong"";s:2:""id"";i:920033668122288128;s:6:""id_str"";s:18:""920033668122288128"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:48;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""BreakfastNews"";s:4:""name"";s:14:""News Breakfast"";s:2:""id"";i:16463397;s:6:""id_str"";s:8:""16463397"";s:7:""indices"";a:2:{i:0;i:49;i:1;i:63;}}}",1196590977932091392,121351,876,967,2019-11-18 19:49:38,"Social justice , environmental health supporter, who  longs for the Uluru Statement from the Heart to be enshrined in the Constitution",,,0,4,4,11,0,4,4,3,0.666667,0.805556,0,0,0.014872
n880,book_bitchy,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""amicus_AU"";s:4:""name"";s:14:""Diane Connolly"";s:2:""id"";i:419128990;s:6:""id_str"";s:9:""419128990"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:10;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""deniseshrivell"";s:4:""name"";s:54:""📣💧Denise Shrivell -North Sydney #independentsday"";s:2:""id"";i:16094885;s:6:""id_str"";s:8:""16094885"";s:7:""indices"";a:2:{i:0;i:11;i:1;i:26;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""BreakfastNews"";s:4:""name"";s:14:""News Breakfast"";s:2:""id"";i:16463397;s:6:""id_str"";s:8:""16463397"";s:7:""indices"";a:2:{i:0;i:27;i:1;i:41;}}}",756353959053230080,14855,1821,805,2016-07-22 01:03:31,Being ‘normal’ should not be a goal. Lefty. hEDS. #resist #XR #fedICAC #BLM #NEISvoid .She/her.,"Chapter 13, page 459",,4,4,8,11,4,4,8,1,1,1,102,0.050191,0.014021
n892,tafensw,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""GeoffLeeMP"";s:4:""name"";s:12:""Geoff Lee MP"";s:2:""id"";i:221570520;s:6:""id_str"";s:9:""221570520"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",564277420,11791,1320,7047,2012-04-26 23:59:10,"Australia's largest, most trusted education and training provider. Registered Training Organisation 90003.","Sydney, NSW, Australia",1,5,0,5,7,5,0,5,0,0,0,0,0.033473,0
n894,goony_au,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:33;}}}",232217249,6314,1365,2689,2010-12-30 10:14:14,"Transition Now!🌍  Electrician.   Exploring electrical technology, climate change & digital arts.","Melbourne, Victoria",,0,4,4,7,0,4,4,2,0.833333,0.9,0,0,0.013526
n898,cat41968,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:33;}}}",892924766,11594,871,317,2012-10-20 06:05:54,Social justice. Bit of a lefty. Self-criticism my specialty. Gym junkie of sorts - women can lift!,Lurk around The Gong,,0,1,1,10,0,1,1,1,1,1,0,0,0.00851
n901,jrweaver55,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1348299643,469462,11437,10398,2013-04-12 23:45:51,Retired public school teacher. The world is changed by your actions; not your opinions.,Australia,,0,1,1,2,0,1,1,1,1,1,0,0,0.009648
n910,maicoloscar1,,true,"a:5:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""learning_52"";s:4:""name"";s:14:""Gerry Corrigan"";s:2:""id"";i:1202654479;s:6:""id_str"";s:10:""1202654479"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""IanHenschke"";s:4:""name"";s:12:""Ian Henschke"";s:2:""id"";i:289244214;s:6:""id_str"";s:9:""289244214"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:29;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""TheDrum"";s:4:""name"";s:8:""The Drum"";s:2:""id"";i:20758087;s:6:""id_str"";s:8:""20758087"";s:7:""indices"";a:2:{i:0;i:30;i:1;i:38;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""NationalSeniors"";s:4:""name"";s:26:""National Seniors Australia"";s:2:""id"";i:114656159;s:6:""id_str"";s:9:""114656159"";s:7:""indices"";a:2:{i:0;i:39;i:1;i:55;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""RoyalAged"";s:4:""name"";s:50:""Royal Commission into Aged Care Quality and Safety"";s:2:""id"";i:1179222827376893952;s:6:""id_str"";s:19:""1179222827376893952"";s:7:""indices"";a:2:{i:0;i:56;i:1;i:66;}}}",1295652534225448962,6146,8,4,2020-08-18 05:23:44,,,,0,4,4,7,0,4,4,1,1,1,0,0,0.003115
n912,cunningham_cch,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",2787826921,546817,5001,2196,2014-09-03 07:27:43,Passionate about a civil society,,,0,1,1,2,0,1,1,1,1,1,0,0,0.009648
n919,lindamelisande,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1287831723867136000,47485,2376,1047,2020-07-27 15:26:45,"Loved by my husband, children, grandchildren & dog. Interested in everything.  DMs are NOT for proselytising.","Sydney, Australia.",,0,1,1,4,0,1,1,1,1,1,0,0,0.002617
n924,sunsplashsun,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",873824198044532736,187417,1316,1301,2017-06-11 04:48:18,read. write. converse. challenge. truth to power.,🌿WesterN NeW ZealanD 🌿,,0,4,4,2,0,4,4,4,0.434783,0.465741,0,0,0.040725
n926,beigewash,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JohnRHewson"";s:4:""name"";s:11:""John Hewson"";s:2:""id"";i:1253930331901583360;s:6:""id_str"";s:19:""1253930331901583360"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}}",1496774516,20081,112,740,2013-06-09 18:30:50,"#ChangeTheGovt",,,0,3,3,11,0,3,3,1,1,1,0,0,0.014451
n927,lovinglimbo,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1909427592,44720,1377,498,2013-09-26 19:04:51,Travel observe enjoy preserve.,,,0,4,4,2,0,4,4,1,1,1,0,0,0.036308
n932,pangurdubh3,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""beigewash"";s:4:""name"";s:53:""🎀🕯️beigewash 🔥💧🌱 FEDERAL ICAC now!!!"";s:2:""id"";i:1496774516;s:6:""id_str"";s:10:""1496774516"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JohnRHewson"";s:4:""name"";s:11:""John Hewson"";s:2:""id"";i:1253930331901583360;s:6:""id_str"";s:19:""1253930331901583360"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:27;}}}",3061906525,95628,5001,2708,2015-03-04 16:41:03,Bobcat Phil Ochs fan 19th century fiction Folk Country Blues Postpunk Early Music Irish Music 19th Century History,Hyperspace,,0,1,1,11,0,1,1,1,1,1,0,0,0.003441
n938,ptovic,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""ptv_official"";s:4:""name"";s:3:""PTV"";s:2:""id"";i:568846314;s:6:""id_str"";s:9:""568846314"";s:7:""indices"";a:2:{i:0;i:111;i:1;i:124;}}}",3195787969,340,239,217,2015-05-14 19:37:55,"The Public Transport Ombudsman is a fair, free and fast service to sort out public transport complaints and help make the system better for everyone.","Melbourne, Vic",,0,1,1,2,0,1,1,1,1,1,0,0,0.002149
n941,slsandpet,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""PRonny50"";s:4:""name"";s:23:""Dingbat Ronnie 💩🐀"";s:2:""id"";i:292276251;s:6:""id_str"";s:9:""292276251"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",1634512056,521632,3646,11229,2013-07-31 00:08:38,"TV tragic, news junkie media PhD, Enviro Board and Director, human rights, hate injustice; dog lover wine lover Daughter of #farmer & #TradeUnionLeader",Aust,,3,0,3,9,3,0,3,0,0,0,0,0.01765,0
n942,the_g_rant,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""AnnastaciaMP"";s:4:""name"";s:21:""Annastacia Palaszczuk"";s:2:""id"";i:256833444;s:6:""id_str"";s:9:""256833444"";s:7:""indices"";a:2:{i:0;i:186;i:1;i:199;}}}",1651701475,36143,2662,1403,2013-08-06 21:11:42,"Uncomfortably Numb!  Can be Facetious & include [SFX/VFX] in tweets. Bear with me please!  [deep growling, followed by weird cackling] Living on Kabi Kabi land.","Noosaville, Australia",,0,1,1,9,0,1,1,1,1,1,0,0,0.004038
n944,bornblonde0077,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:118;i:1;i:126;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ScottMorrisonMP"";s:4:""name"";s:14:""Scott Morrison"";s:2:""id"";i:34116377;s:6:""id_str"";s:8:""34116377"";s:7:""indices"";a:2:{i:0;i:127;i:1;i:143;}}}",301130320,5525,366,300,2011-05-18 19:00:54,Life is better when you are laughing 😘,"Noosa Heads, Sunshine Coast",,0,6,6,12,0,6,6,2,0.666667,0.75,0,0,0.035808
n946,favfavalore,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1046899810287071232,112349,2339,2566,2018-10-01 19:09:00,"an old bloke who loves a beer and a bet,a laugh and who likes a caring govt. ..a retweet does not always mean agreement..no time for genocide.....Australia",,,1,1,2,12,1,1,2,3,0.421053,0.479167,1.833333,0.000006,0.005548
n947,running51960903,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""KerryWitch"";s:4:""name"";s:15:""Valerie deBritt"";s:2:""id"";i:143750506;s:6:""id_str"";s:9:""143750506"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:11;}}}",1291303152365404160,732,239,87,2020-08-06 05:20:49,musician * wannabe artist * atheist * support worker * student * advocate * up cycler * gardener *,,,0,1,1,10,0,1,1,1,1,1,0,0,0.004117
n950,tank9999,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""geoffrey_payne"";s:4:""name"";s:11:""Geoff Payne"";s:2:""id"";i:983508625;s:6:""id_str"";s:9:""983508625"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:15;}}}",80712889,110905,2832,3352,2009-10-07 19:53:42,I tweet therefore I am,,,0,7,7,12,0,7,7,4,0.443902,0.484432,0,0,0.043212
n951,mawsecode,,true,a:0:{},126278285,12589,274,122,2010-03-25 06:09:53,"Truth enthusiast, volunteer, decent citizen, politics & current affairs tragic, FOR equality, fairness and social justice, AGAINST government greed & corruption","Victoria, Australia",,1,0,1,4,1,0,1,0,0,0,0,0.000456,0
n955,margpekin,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""elliphont"";s:4:""name"";s:24:""elliphont #FirstDoNoHarm"";s:2:""id"";i:159817611;s:6:""id_str"";s:9:""159817611"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",2661182168,101125,494,1021,2014-07-19 21:13:09,"Passionate about Social justice, Public, E.C. & Sp. Ed. Love family esp. grandson. ❤ cats & Brisbane Lions AFL & AFLW. All views expressed are my own.","Melbourne, Victoria, Australia",,0,2,2,10,0,2,2,1,1,1,0,0,0.008382
n956,tafecampaign,,true,a:0:{},364598854,3491,163,1569,2011-08-29 21:05:28,"Communities across the country are rallying to support their highly regarded, world-class TAFE system. https://t.co/5MDpqjDxx9 #RebuildWithTAFE",Melbourne,,17,3,20,4,17,3,20,1,1,1,39.266667,0.072969,0.016734
n957,geoffrey_payne,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Tank9999"";s:4:""name"";s:11:""Allan Green"";s:2:""id"";i:80712889;s:6:""id_str"";s:8:""80712889"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""geoffrey_payne"";s:4:""name"";s:11:""Geoff Payne"";s:2:""id"";i:983508625;s:6:""id_str"";s:9:""983508625"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:29;}}}",983508625,1190361,8960,9099,2012-12-01 18:09:56,"Interests: Politics (Port Winger), Collecting Australian Civil & Military Aviation Books & Ephemera","Central Victoria, Australia ",,4,16,20,8,4,16,20,3,0.535714,0.577778,192.833333,0.002145,0.121521
n958,kimworldwide,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Tank9999"";s:4:""name"";s:11:""Allan Green"";s:2:""id"";i:80712889;s:6:""id_str"";s:8:""80712889"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""geoffrey_payne"";s:4:""name"";s:11:""Geoff Payne"";s:2:""id"";i:983508625;s:6:""id_str"";s:9:""983508625"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:29;}}}",88547503,108288,4396,2090,2009-11-08 19:18:01,,,,0,1,1,8,0,1,1,4,0.351351,0.365385,0,0,0.000106
n959,helenrobertson4,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",371622996,133137,490,1524,2011-09-11 02:12:52,Interested observer of human beings. Noisy Australian grown on Scottish roots. A heart doesn’t mean I love the comment it just means we don’t have the star.,Goreng Goreng Country,,0,1,1,2,0,1,1,1,1,1,0,0,0.009648
n960,vincentwight,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",954449797,176270,3357,3503,2012-11-17 17:37:59,Political and social comment and interesting or inspiring stuff. One step at a time towards a better world.,Toowoomba,,0,1,1,1,0,1,1,1,1,1,0,0,0.006
n961,melissa42487714,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""THingerty"";s:4:""name"";s:14:""Terry Hingerty"";s:2:""id"";i:3682589293;s:6:""id_str"";s:10:""3682589293"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:10;}}}",1284305974925262848,4043,709,415,2020-07-17 21:56:32,"Mum, wife, 2 adult kids, 2 kelpie dogs and 1 cat (shh, don't tell her she's not a dog).",,,0,1,1,12,0,1,1,1,1,1,0,0,0.003264
n963,suechapo,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""PRonny50"";s:4:""name"";s:23:""Dingbat Ronnie 💩🐀"";s:2:""id"";i:292276251;s:6:""id_str"";s:9:""292276251"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",2982107588,136621,1528,1642,2015-01-14 03:27:59,"Retired, grey nomad. Two adult kids. Worried for future of planet and future of country.",Australia,,0,2,2,8,0,2,2,4,0.44335,0.465741,0,0,0.020534
n964,paulranisav,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""Poupon123"";s:4:""name"";s:18:""Kym The sewer rat."";s:2:""id"";i:1213570574410059776;s:6:""id_str"";s:19:""1213570574410059776"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:10;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""deniseshrivell"";s:4:""name"";s:54:""📣💧Denise Shrivell -North Sydney #independentsday"";s:2:""id"";i:16094885;s:6:""id_str"";s:8:""16094885"";s:7:""indices"";a:2:{i:0;i:11;i:1;i:26;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""BreakfastNews"";s:4:""name"";s:14:""News Breakfast"";s:2:""id"";i:16463397;s:6:""id_str"";s:8:""16463397"";s:7:""indices"";a:2:{i:0;i:27;i:1;i:41;}}}",258562415,12484,1631,517,2011-02-27 19:30:48,,"Gold Coast, Queensland",,0,3,3,11,0,3,3,4,0.5,0.680556,0,0,0.009753
n974,leftboomer,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",8619542,262264,4993,3129,2007-09-03 04:05:57,"Education. Four languages, keen on travel, little bit crafty and collector of retrovintage stuff.",Sydney,,0,17,17,8,0,17,17,3,0.542169,0.588889,0,0,0.146793
n977,valerielynnecl2,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",924745282310434816,188408,1808,1906,2017-10-29 17:10:31,Infuriated at the direction my country is heading. Outraged at the corruption in this ROTTEN government. Agonised at the misogyny and #RapeCoverup.,"Central Coast, New South Wales",,0,2,2,8,0,2,2,4,0.346154,0.362037,0,0,0.015287
n979,elainem11584892,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""Melissa42487714"";s:4:""name"";s:23:""🕯🦋Melissa🐀🕯"";s:2:""id"";i:1284305974925262848;s:6:""id_str"";s:19:""1284305974925262848"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""THingerty"";s:4:""name"";s:14:""Terry Hingerty"";s:2:""id"";i:3682589293;s:6:""id_str"";s:10:""3682589293"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:31;}}}",1150553499500814339,113802,5451,6701,2019-07-14 19:51:45,"Left wing nut job, life member of a union, worked at head office Sydney.",Living on Awabakal land,,17,4,21,12,17,4,21,2,0.636364,0.714286,40.583333,0.112371,0.019032
n980,lynperthaust,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""metgav"";s:4:""name"";s:16:""💧Gavin Mettam"";s:2:""id"";i:147040968;s:6:""id_str"";s:9:""147040968"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:10;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""tanya_plibersek"";s:4:""name"";s:15:""Tanya Plibersek"";s:2:""id"";i:307755781;s:6:""id_str"";s:9:""307755781"";s:7:""indices"";a:2:{i:0;i:12;i:1;i:28;}}}",1313092375175069697,4341,260,148,2020-10-05 08:23:36,I don’t answer DMs,"Perth, Western Australia",,0,1,1,7,0,1,1,1,1,1,0,0,0.000002
n981,helphelpandhelp,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",307853691,98344,1894,1853,2011-05-30 08:09:59,,,,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n983,trev_kay,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""Melissa42487714"";s:4:""name"";s:23:""🕯🦋Melissa🐀🕯"";s:2:""id"";i:1284305974925262848;s:6:""id_str"";s:19:""1284305974925262848"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""THingerty"";s:4:""name"";s:14:""Terry Hingerty"";s:2:""id"";i:3682589293;s:6:""id_str"";s:10:""3682589293"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:31;}}}",717960109842763776,5383,524,215,2016-04-07 02:20:04,"Those whose job it is to keep the record straight, ought to be the voice of people, not power. - John Pilger","Sydney ",,0,1,1,12,0,1,1,1,1,1,0,0,0.003264
n989,thingerty,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""Melissa42487714"";s:4:""name"";s:23:""🕯🦋Melissa🐀🕯"";s:2:""id"";i:1284305974925262848;s:6:""id_str"";s:19:""1284305974925262848"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""THingerty"";s:4:""name"";s:14:""Terry Hingerty"";s:2:""id"";i:3682589293;s:6:""id_str"";s:10:""3682589293"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:31;}}}",3682589293,28686,1443,679,2015-09-25 10:58:15,,"Rockhampton, Queensland",,8,1,9,12,8,1,9,0,0,0,0,0.066112,0
n993,wait_what_wait,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",14637076,14363,759,1893,2008-05-03 07:49:54,😷 Mask wearer. Interested in Australian policy making. Intrigued (yet mostly horrified) by Australian politics. Grateful for independent media.,"NSW, Australia",,0,1,1,10,0,1,1,1,1,1,0,0,0.006596
n994,michaelcrosby87,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}}",222686829,13310,769,268,2010-12-03 23:06:51,"I believe in the economic freedom of all people and I believe that conservatism should be erased from the history books , Apple User , Wrestling Fanatic","Brisbane City, Brisbane",,0,2,2,6,0,2,2,4,0.430622,0.45463,0,0,0.020912
